Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
473809,2020-12-14 01:44:50,377234009633447,"fraud_Bahringer, Schoen and Corkery",shopping_pos,1.78,Theresa,Blackwell,F,43576 Kristina Islands,Shenandoah Junction,WV,25442,39.3716,-77.8229,1925,Systems developer,1966-02-14,c2bd62a8247ce3064998adb44e3d2083,1386985490,39.123481,-77.518174,0
263036,2020-09-26 17:04:11,3560318482131952,fraud_Fritsch LLC,travel,6.13,William,Skinner,M,524 Wu Spurs Suite 894,Mount Hope,AL,35651,34.4793,-87.4769,1312,"Librarian, academic",1955-02-01,80838f1c1cc459f0e93285342b2a5cf5,1380215051,34.046775,-87.907384,0
506021,2020-12-21 03:29:08,2242176657877538,"fraud_Stroman, Hudson and Erdman",gas_transport,11.79,Travis,Daniel,M,1327 Rose Causeway Apt. 610,Senatobia,MS,38668,34.6323,-89.8855,14462,Database administrator,1959-03-03,734fed2595bfc7f222c0487f2e8e5ecd,1387596548,34.894571,-89.177137,1
314222,2020-10-18 22:57:25,378858024506425,"fraud_Johnson, Runolfsdottir and Mayer",misc_net,928.76,Debra,Eaton,F,72743 Brian Run,Paradise Valley,AZ,85253,33.5494,-111.9565,17047,Building surveyor,1935-01-29,8b20361278595469eb3d3047e3b44165,1382137045,34.352606,-111.924116,1
300711,2020-10-12 18:25:52,4344955088481397,"fraud_Durgan, Gislason and Spencer",home,80.53,Christopher,Rodgers,M,30587 Fox Shores Apt. 627,Fenelton,PA,16034,40.8555,-79.7372,2054,Communications engineer,1976-09-29,5a814744abc021a52ecff158c2fc62df,1381602352,40.940091,-79.130548,0
282450,2020-10-04 23:47:58,347399333635231,"fraud_Kuhic, Bins and Pfeffer",shopping_net,991.2,Stephanie,Allen,F,13128 Hall Station Suite 588,Seligman,MO,65745,36.5276,-93.9359,2693,"Engineer, biomedical",1968-02-05,1559e7d9de3659597e7aea8d4e45709f,1380930478,35.776015,-94.206152,1
197111,2020-08-29 22:50:05,5359543825610251,fraud_Kris-Padberg,shopping_pos,1.68,Michael,Francis,M,1833 Jeanette Stravenue,Belgrade,MT,59714,45.7801,-111.1439,18182,"Engineer, drilling",1975-06-29,8b1206bc658adefcec2253e67471bc48,1377816605,44.91093,-110.75433,0
306221,2020-10-15 00:42:27,3501942333500073,"fraud_Rohan, White and Aufderhar",misc_net,850.16,Lori,Bishop,F,08056 Alvarado Club Suite 699,Phoenix,AZ,85086,33.8155,-112.1202,1312922,Counselling psychologist,1999-11-30,5e927b23b196ae5d0b1fdcffb28fffcb,1381797747,33.699068,-113.080882,1
480560,2020-12-15 03:42:47,370877495212014,fraud_Smith-Stokes,misc_pos,52.01,Sarah,Clark,F,25961 Beverly Union Apt. 042,North Wilkesboro,NC,28659,36.2017,-81.1286,21134,Dispensing optician,1984-03-06,ac31b6c57c761ea790e665e387f2420d,1387078967,36.32064,-80.33731,0
352689,2020-11-04 03:07:54,180072527505094,fraud_Bednar Group,misc_net,875.23,Cody,Miller,M,25748 John Wells,Mooresville,NC,28117,35.584,-80.8685,69793,Control and instrumentation engineer,1953-12-08,90d6c692ee6821a58b6f7d53e0313fab,1383534474,35.570102,-80.142267,0
311656,2020-10-17 23:50:34,378904938837132,fraud_Beier and Sons,home,256.09,Tina,Zimmerman,F,3595 Susan Island Suite 063,Thomas,OK,73669,35.7382,-98.7388,1675,Barrister,1986-05-01,33bcb35eb0e5f2a671dca3eae109ba7d,1382053834,36.012828000000006,-99.028179,1
230509,2020-09-12 10:53:47,3545109339866548,fraud_Koepp-Parker,grocery_pos,54.89,Keith,Sanders,M,8030 Beck Motorway,Moorhead,MS,38761,33.4783,-90.5142,2870,Chartered public finance accountant,1999-03-05,b09043615a2a6af79fae8bd9498747ad,1378983227,34.345981,-90.310809,0
170324,2020-08-19 18:05:09,371985236239474,"fraud_Pouros, Walker and Spencer",kids_pets,40.41,Benjamin,Martin,M,0495 Baker Manors,Oriskany Falls,NY,13425,42.9576,-75.4838,1970,"Programmer, multimedia",1949-06-09,7ef8a151e343f72dee0dbdde6cc25926,1376935509,43.416254,-75.55981700000001,0
84033,2020-07-20 14:29:24,3518758680062249,fraud_Kub PLC,personal_care,3.38,Antonio,Koch,M,8738 Richard Brooks,Moab,UT,84532,38.5677,-109.5271,9772,Location manager,1989-11-24,21ed63c7e8f39db3204cf000a283fc7c,1374330564,38.108198,-110.218557,0
200181,2020-08-30 21:47:59,4464457352619,fraud_Bahringer-Streich,food_dining,55.5,Breanna,Rodriguez,F,118 Cabrera Springs Apt. 105,Lanark Village,FL,32323,29.8826,-84.5964,217,Television production assistant,1990-01-24,6fc498d974509b9ab010295c328c71ec,1377899279,29.992157,-83.882828,0
80357,2020-07-19 14:37:18,503874407318,fraud_Bode-Rempel,kids_pets,23.48,Andrew,Mcgee,M,4130 Tiffany Glen Apt. 562,San Antonio,TX,78248,29.5894,-98.5201,1595797,Exhibition designer,1975-12-28,a50e86bb4f67124347906710a622650d,1374244638,29.307007,-99.177961,0
221247,2020-09-07 22:29:10,4917187576956394,fraud_Leannon-Ward,food_dining,21.4,Joel,Rivera,M,121 Solis Summit Apt. 934,Tryon,OK,74875,35.8759,-96.9623,1165,"Psychotherapist, child",1944-11-11,2bdf19fc4cf0ff9f8b717c937cc95d19,1378592950,35.617896,-97.656266,0
192681,2020-08-28 00:16:24,676292294938,fraud_Koss and Sons,gas_transport,45.09,Lisa,Fitzpatrick,F,58761 Brewer Rapids,Skytop,PA,18357,41.2336,-75.2389,104,Financial trader,1927-08-25,1c5c8570c76ce1bb442bedb84e0eded6,1377648984,41.570359,-74.494052,0
274314,2020-10-01 01:57:17,3560725013359375,fraud_Vandervort-Funk,grocery_pos,138.32,Brooke,Smith,F,63542 Luna Brook Apt. 012,Notrees,TX,79759,31.8599,-102.7413,23,Cytogeneticist,1969-09-15,20fe359cfb744d55fe52537734b9b95d,1380592637,31.1092,-101.806566,0
350006,2020-11-03 06:05:06,6011706277606006,"fraud_Runolfsdottir, Mueller and Hand",entertainment,104.82,Scott,Sullivan,M,776 Martin Ridge,Newton,NH,3858,42.8678,-71.042,4603,"Therapist, music",1952-12-07,8a04ac05317845e8614937af11f68d76,1383458706,43.692082,-70.616804,0
115659,2020-07-31 21:56:52,4005676619255478,fraud_Pacocha-Bauch,shopping_pos,4.93,William,Perry,M,458 Phillips Island Apt. 768,Denham Springs,LA,70726,30.459,-90.9027,71335,Herbalist,1994-05-31,ca6822a4c79e96f3c1c5da0e15ee3551,1375307812,29.759128000000004,-90.310177,0
402960,2020-11-26 19:24:02,3587044315915002,"fraud_Lehner, Mosciski and King",misc_net,760.29,Christian,Roman,M,495 Fisher Throughway,Grand Junction,TN,38039,35.0659,-89.1534,1804,Clothing/textile technologist,1974-10-15,395d402786b816a4f87d03654b909259,1385493842,35.884399,-88.797699,1
62623,2020-07-13 03:14:06,30118423745458,fraud_Jaskolski-Dibbert,grocery_net,39.43,Jared,Velazquez,M,01479 Murray Circle,Matawan,NJ,7747,40.4109,-74.238,30770,Drilling engineer,1993-04-29,81be7da9cd5508ebaaf9bfa06ab8804c,1373685246,40.488227,-74.429715,0
224536,2020-09-08 23:46:04,570273151375,fraud_Schmidt and Sons,shopping_net,1092.32,Peter,Edwards,M,96122 Steven Flat,Allentown,GA,31003,32.6064,-83.2095,112,"Lecturer, higher education",1965-02-03,370faf738e60f7cf445bf7ce2e18c622,1378683964,32.768611,-82.773752,1
375756,2020-11-15 02:46:26,378006354724784,fraud_Smitham-Schiller,grocery_net,7.99,Christopher,Matthews,M,433 John Heights Apt. 849,Etlan,VA,22719,38.5095,-78.2638,395,Senior tax professional/tax inspector,1982-01-07,972a2241f5c2b16ae0ca3285fa8b5a97,1384483586,37.709907,-79.173907,1
134053,2020-08-07 07:39:46,4997733566924489,fraud_Hintz-Bruen,grocery_net,47.51,Stephanie,Taylor,F,598 Martin Pine Suite 365,Saint Paul,MN,55128,44.9913,-92.9487,753116,Fisheries officer,1971-08-06,cc79777716b0c79604ff6d9a5fe72a81,1375861186,45.699437,-93.88384,0
476608,2020-12-14 13:51:24,3558881852140592,fraud_Rolfson-Kunde,personal_care,99.62,Christopher,Holt,M,05597 Michael Spurs,Parks,AZ,86018,35.2563,-111.95,759,"Geologist, engineering",1957-03-28,72f3a0651363e9ea2ee92ea5186d3586,1387029084,35.636167,-112.406787,0
547516,2020-12-29 18:09:39,6011366578560244,fraud_Reichel Inc,entertainment,107.67,Adam,Stark,M,0912 Mark Fields Apt. 080,Mc Veytown,PA,17051,40.5046,-77.7186,4653,Nutritional therapist,1997-07-01,d4f7a877ba51b418cb1b9172eca0d4ed,1388340579,40.4643,-77.1156,0
296535,2020-10-11 09:37:49,6011148190095209,"fraud_Casper, Hand and Zulauf",grocery_pos,163.26,Terri,Bailey,F,508 Erin Mount,Daly City,CA,94015,37.6787,-122.478,107941,"Buyer, industrial",1991-10-04,866f92e560d440b0019b3b04a6095ba7,1381484269,37.960072,-122.508844,0
282353,2020-10-04 23:14:37,30510856607165,fraud_Kris-Padberg,shopping_pos,893.45,Frederick,Robinson,M,1125 Ray Track,Livonia,MI,48154,42.3958,-83.3772,96942,Horticultural consultant,1965-04-01,15b339970c804d2f839bfedd7b202328,1380928477,42.477086,-83.08977900000001,1
102606,2020-07-27 05:28:01,2222157926772399,fraud_Deckow-O'Conner,grocery_pos,371.84,Amy,Garrett,F,6014 Thomas Throughway,Trenton,TX,75490,33.4235,-96.3398,2211,"Investment banker, operational",1987-02-26,76aeaf6174a4fcddd21cc9a4cd3e9efa,1374902881,33.121697,-96.954406,1
521486,2020-12-24 06:45:26,213161231269724,fraud_Hills-Witting,shopping_net,3.46,Alyssa,Morgan,F,622 Robin Run Suite 764,Gadsden,AL,35901,34.048,-85.9246,67082,Physiological scientist,1963-02-09,19adee3387880d02cbcbe54c1e6b8f85,1387867526,34.145038,-85.81423000000001,0
65853,2020-07-13 22:30:05,3540075240003197,fraud_Sawayn PLC,shopping_pos,824.17,Christian,Johns,M,892 Solis Neck,Lonsdale,MN,55046,44.4477,-93.4252,5211,Chief Strategy Officer,1987-01-27,baf43268e0e47cd44afc71badb5e3707,1373754605,44.788656,-92.850329,1
511328,2020-12-21 22:51:19,377654590313960,fraud_Erdman-Ebert,personal_care,131.12,Lawrence,Davis,M,7421 Serrano Lane Apt. 580,Powell,TN,37849,36.0435,-84.04,25459,"Teacher, special educational needs",1969-02-22,b05facc65c981be28966ed606e715d63,1387666279,36.154827,-84.39824200000001,0
77293,2020-07-18 13:14:21,376445266762684,fraud_Fritsch and Sons,health_fitness,13.11,Rachel,Lowe,F,372 Jeffrey Course,Sutherland,NE,69165,41.1558,-101.136,1789,Insurance broker,1982-02-11,9388db440df674191db2e1cc722e209a,1374153261,41.555291,-100.463994,0
369638,2020-11-11 16:53:51,2703186189652095,fraud_Altenwerth-Kilback,home,151.11,Jennifer,Banks,F,561 Perry Cove,Moravian Falls,NC,28654,36.0788,-81.1781,3495,"Psychologist, counselling",1988-03-09,0957a2fa93e0b8064e4acf0a38e1446c,1384188831,35.972909,-80.900281,0
149576,2020-08-12 01:05:33,4335531783520911,fraud_Kiehn-Emmerich,grocery_pos,288.8,Amy,Daugherty,F,852 Thomas Well Suite 339,Owensville,MO,65066,38.3511,-91.4867,6703,Naval architect,1998-05-20,79546c09324d81c866cf810ef8d5d808,1376269533,37.788138,-91.989479,1
429206,2020-12-04 04:36:36,630423337322,"fraud_Jenkins, Hauck and Friesen",gas_transport,13.69,Stephanie,Gill,F,43039 Riley Greens Suite 393,Orient,WA,99160,48.8878,-118.2105,149,Special educational needs teacher,1978-06-21,bd4c76b1048b64e17a8e6ef648c4e5fe,1386131796,48.173571,-118.479952,1
492082,2020-12-17 22:43:44,639046421587,fraud_Lemke-Gutmann,shopping_net,838.93,Dylan,Bonilla,M,2497 John Motorway Suite 922,Leetsdale,PA,15056,40.5662,-80.2099,1140,"Administrator, education",1986-06-20,2587654a81248dccf3cd3add48096ec2,1387320224,39.788872,-80.165622,1
10625,2020-06-24 10:18:54,3577578023716568,"fraud_Rohan, White and Aufderhar",misc_net,34.5,Debbie,Hughes,F,0182 Owens Burgs Suite 480,Diamond,OH,44412,41.0935,-81.0425,2644,"Engineer, biomedical",1983-08-25,b5dd51c8d44a5aeb3e820cbb6f06076e,1372069134,40.23129,-80.76947,0
333854,2020-10-27 03:10:06,3577596616955856,fraud_Kris-Padberg,shopping_pos,3.71,David,Rogers,M,265 Mullen Park Apt. 307,Summerfield,NC,27358,36.2245,-79.8901,14075,"Buyer, industrial",1929-04-22,9787bf6feaa8f1d583c30414c1b6bdda,1382843406,35.506161,-80.50875699999999,0
528543,2020-12-26 06:50:30,374238209524200,fraud_Brown PLC,misc_net,1.83,Daniel,Martinez,M,8510 Acevedo Burgs,Kent,OR,97033,45.0838,-120.6649,60,Museum education officer,1942-04-03,df85e867b9cd7b73253dec47dcce54ca,1388040630,44.797603,-120.71472,0
250509,2020-09-20 23:48:51,213113028819344,"fraud_Turcotte, Batz and Buckridge",health_fitness,9.62,Melanie,Jimenez,F,77944 Daniels Valley Suite 921,Camden,NY,13316,43.3392,-75.7543,6460,Building control surveyor,1959-09-27,1de0a4a2811a073cc1173909df40b052,1379720931,44.220872,-75.950882,0
181348,2020-08-24 02:35:51,4471568287204,fraud_Stracke-Lemke,grocery_pos,289.76,Dakota,Maldonado,M,369 Cochran Radial,Pelham,NC,27311,36.4899,-79.4736,3402,Insurance underwriter,1927-10-24,a2c7b3935faf28cc263a3fd3a6c2aa7a,1377311751,37.092267,-79.171126,1
147865,2020-08-11 15:23:26,4292902571056973207,"fraud_Streich, Dietrich and Barton",shopping_net,6.82,Jeffrey,Smith,M,135 Joseph Mountains,Sula,MT,59871,45.8433,-113.8748,218,"Therapist, horticultural",1995-08-16,be05cef1ab893d2d72fbb8b99085ff1d,1376234606,45.18232,-113.323029,0
135977,2020-08-08 02:04:52,375082648741747,"fraud_Bernier, Streich and Jewess",grocery_net,8.22,Shannon,Bell,F,2918 David Spurs,Georgetown,MN,56546,47.0999,-96.727,346,"Research officer, trade union",1976-12-14,dd7f4a98118c7435e2e2d41ce2266976,1375927492,46.831307,-96.349532,1
289615,2020-10-07 16:15:06,4958589671582726883,"fraud_Kihn, Brakus and Goyette",personal_care,90.74,Aaron,Pena,M,793 Hooper Tunnel Suite 154,Burke,VA,22015,38.7894,-77.2818,43102,Health visitor,1950-11-27,8056fd95af4b0e5629386afe32c1f4a3,1381162506,39.34664,-78.036653,0
383416,2020-11-17 16:56:17,213178850083780,fraud_Bednar Inc,travel,456.39,Shawn,King,M,31493 Garcia Summit,Athena,OR,97813,45.8289,-118.4971,1302,Dealer,1976-10-18,b413523cafa6a2d3e66b10da4ca498ea,1384707377,46.617902,-118.322494,0
469805,2020-12-13 09:50:25,370348764075623,fraud_Halvorson Group,misc_pos,7.61,Christopher,Gomez,M,950 Dunn Squares,Tickfaw,LA,70466,30.5668,-90.482,8512,"Accountant, chartered public finance",1951-09-03,e381c3fc5f98e740fa5926ec171495f2,1386928225,30.093394,-90.809818,0
305956,2020-10-14 21:16:41,6550399784335736,fraud_Hudson-Grady,shopping_pos,9.84,Harry,Mckee,M,95351 Sullivan Viaduct Apt. 239,Port Charlotte,FL,33981,26.9379,-82.2388,79008,Quantity surveyor,1984-08-31,66a8adb5d126e280f469f6915c165ea7,1381785401,27.114679,-81.839809,0
95300,2020-07-24 15:54:30,4716561796955522,"fraud_Lubowitz, Terry and Stracke",personal_care,4.91,Lauren,Anderson,F,11014 Chad Lake Apt. 573,Heart Butte,MT,59448,48.2777,-112.8456,743,Water engineer,1972-05-04,6cf1bea8267a3cf7eab546435ce62616,1374681270,48.504266,-112.124031,0
173181,2020-08-21 01:24:44,3564182536169293,fraud_Mraz-Herzog,gas_transport,36.15,Brenda,Johnson,F,56160 Nicholas Isle,Norwich,OH,43767,39.9934,-81.8024,1443,Research scientist (medical),1962-03-04,7bac4880ebe3a960e35253d24e8fa4e8,1377048284,40.576177,-82.59048,0
101851,2020-07-26 23:44:24,4189814094741,fraud_Berge-Hills,kids_pets,73.66,Jason,Farmer,M,33165 Larry Walks Suite 960,Ragland,AL,35131,33.7367,-86.1619,4159,Educational psychologist,1998-02-03,c1cb9d0e4ac3cbe5a9c45a71eeeab1b6,1374882264,33.827123,-86.756536,0
467387,2020-12-12 20:06:43,4328928491302401,"fraud_Metz, Russel and Metz",kids_pets,10.09,Margaret,Ray,F,927 Cummings Manor Suite 318,Greendale,WI,53129,42.9373,-87.9943,13973,Logistics and distribution manager,1981-05-06,8cd0f89d504debcb4ef2b216c6f083dd,1386878803,43.84518,-87.020005,0
33327,2020-07-02 18:14:03,3518758680062249,fraud_Donnelly LLC,entertainment,47.32,Antonio,Koch,M,8738 Richard Brooks,Moab,UT,84532,38.5677,-109.5271,9772,Location manager,1989-11-24,f2780739e0133eaada62bb74fc964fe2,1372788843,39.352515,-108.902396,0
161507,2020-08-17 02:21:46,213112402583773,fraud_Cole PLC,grocery_pos,342.38,Ana,Howell,F,4664 Sanchez Common Suite 930,Bradley,SC,29819,34.0326,-82.2027,1523,Research scientist (physical sciences),1984-06-03,ac26c9a63e7ef2cd483ca4483a65b21f,1376706106,34.304177,-82.952178,1
59133,2020-07-12 03:02:45,3514865930894695,fraud_Brekke and Sons,gas_transport,40.45,Christopher,Castaneda,M,1632 Cohen Drive Suite 639,High Rolls Mountain Park,NM,88325,32.9396,-105.8189,899,Naval architect,1967-08-30,47ee72d1936130cd03c0372bad73698e,1373598165,33.803068,-105.93411299999998,0
89530,2020-07-21 21:54:29,342952484382519,"fraud_Baumbach, Strosin and Nicolas",shopping_pos,770.58,Kayla,Jones,F,6033 Young Track Suite 804,East Canaan,CT,6024,42.0158,-73.2913,647,Comptroller,1987-09-26,8685272b6bba8c53244538de76f8dace,1374443669,41.928566,-73.595279,0
416312,2020-12-01 00:41:52,376656886990758,fraud_Kutch LLC,gas_transport,83.96,Richard,Vance,M,169 Shelia Knoll Suite 753,Zavalla,TX,75980,31.1569,-94.3871,2836,"Designer, jewellery",1985-12-03,eab11b2141a2b27af714cde196d985ed,1385858512,31.824443,-93.76359,0
152435,2020-08-13 14:27:13,3583793405872580,"fraud_Effertz, Welch and Schowalter",entertainment,498.01,Beth,Lambert,F,6447 Johnson Estates Apt. 986,Roosevelt,OK,73564,34.847,-98.9836,551,Amenity horticulturist,1970-09-27,fab4f61a3bc05930e50957d8efc09893,1376404033,34.183741999999995,-98.094721,1
228518,2020-09-11 10:12:27,630425673344,"fraud_Bins, Balistreri and Beatty",shopping_pos,385.48,Bryan,Miller,M,411 Laurie Fords,Cass,WV,24927,38.388000000000005,-79.9906,365,Special effects artist,1970-03-14,ce406c35443163957cb8458b12046986,1378894347,38.429593,-80.646617,0
126815,2020-08-04 08:33:25,4066595222529,fraud_Stamm-Witting,shopping_net,1.81,Jamie,Olson,F,3423 Michael Canyon Suite 276,River,KY,41254,37.8795,-82.7251,571,Quarry manager,1931-03-07,0e06302725e26c0b8acba94f6d9bcfb3,1375605205,37.959813,-82.359625,0
321288,2020-10-21 12:14:40,180049032966888,fraud_Brown Inc,kids_pets,43.53,Michael,Flores,M,70761 Fitzpatrick Brooks Suite 631,Saxon,WI,54559,46.4959,-90.4383,795,Television/film/video producer,1986-04-15,57b2ffb220ed51ea7b4f197e2b3dd83a,1382357680,46.228366,-91.160779,0
487559,2020-12-16 15:07:19,378904938837132,fraud_Collier LLC,home,3.48,Tina,Zimmerman,F,3595 Susan Island Suite 063,Thomas,OK,73669,35.7382,-98.7388,1675,Barrister,1986-05-01,d80bed83218de60da01fdc20e10fc072,1387206439,35.806389,-98.806258,0
388643,2020-11-20 14:33:09,4861310130652566408,fraud_Ratke and Sons,health_fitness,29.85,Ashley,Cruz,F,65417 Walsh Radial Suite 691,Saint Amant,LA,70774,30.2385,-90.8435,10076,"Surveyor, rural practice",1977-12-16,89dc3ce6446af88cf316b8e965b34807,1384957989,29.931567,-91.484028,0
155849,2020-08-15 02:08:03,4634955908138648,fraud_Botsford Ltd,shopping_pos,1319.97,Mackenzie,Smith,F,7178 Willis Drive,Hooper,NE,68031,41.6414,-96.5232,1745,"Engineer, automotive",1973-12-26,3f039e6f6df9f883e39f3b7b6b782a9c,1376532483,42.276801,-95.911843,1
327439,2020-10-24 23:08:01,4740713119940984,fraud_Strosin-Cruickshank,grocery_pos,267.1,Heather,Hines,F,13776 Hicks Plains,Pomona,NY,10970,41.1901,-74.0436,9993,Pensions consultant,1962-10-16,84a499e1bbbb440418d18caf3ba71944,1382656081,40.410661,-73.17220999999999,1
120560,2020-08-02 17:45:54,4629451965224809,fraud_Cartwright PLC,kids_pets,9.35,Karen,Warren,F,4900 Curtis Gardens Suite 952,Hahira,GA,31632,30.9416,-83.3574,10295,"Teacher, special educational needs",1997-12-26,62b7e5be70422d1d62ff6d0a5d4bb50b,1375465554,31.174849,-84.095893,0
206908,2020-09-01 15:34:44,30026790933302,fraud_Cartwright PLC,kids_pets,53.33,John,Peters,M,555 Michael Burgs,Mayersville,MS,39113,32.9013,-91.0286,595,Technical brewer,1979-09-03,8905c0497d4d15aba4b8ee8bbfc616e7,1378049684,33.40388,-90.807525,0
521311,2020-12-24 05:11:33,4247921790666,fraud_Wilkinson Ltd,entertainment,130.66,Judith,Moss,F,46297 Benjamin Plains Suite 703,Washington Court House,OH,43160,39.537,-83.455,22305,Television floor manager,1939-03-09,df2b42c952c428cc7ef60eb494979333,1387861893,39.829776,-84.134586,0
482451,2020-12-15 12:54:17,630484879808,"fraud_Runolfsdottir, Mueller and Hand",entertainment,79.91,Ian,Patton,M,8088 Sherman Radial Suite 689,Helm,CA,93627,36.4992,-120.0936,123,Early years teacher,1973-02-07,203f135f8d6e702c56f8b545e96f5dc1,1387112057,35.69852,-119.603799,0
26615,2020-06-30 03:21:07,30551643947183,fraud_Fisher-Schowalter,shopping_net,1071.12,Morgan,Smith,F,1441 Bradley Place,Grover,NC,28073,35.1836,-81.4552,5621,Toxicologist,1973-11-14,976629432ffb9bc65367d43fae181ca2,1372562467,35.853558,-81.172494,1
390730,2020-11-21 17:27:01,4044436772018844508,"fraud_Moore, Williamson and Emmerich",home,14.07,Amy,Abbott,F,01505 Amy Stravenue,Dayton,OH,45415,39.8355,-84.2613,479994,Environmental manager,1970-11-09,c07126142cfe70c305e1329ba4644e10,1385054821,40.032904,-83.358612,0
81459,2020-07-19 20:58:48,4155021259183870,fraud_Jewess LLC,shopping_pos,1.52,Renee,Parrish,F,174 Jennifer Meadow Apt. 467,Mountain Park,OK,73559,34.7032,-98.9591,540,Research scientist (life sciences),1983-10-12,e0ed8a1d888e971f91744cfe70ed76a9,1374267528,35.543887,-98.072017,0
472579,2020-12-13 20:53:19,38947654498698,fraud_Abshire PLC,entertainment,63.15,Lori,Rodriguez,F,12087 Michael Light,Creola,OH,45622,39.3543,-82.50299999999999,321,"Copywriter, advertising",1979-06-24,17f4d4a1703a89a1b12ac7e8d3b96a20,1386967999,39.287358000000005,-81.846823,0
308472,2020-10-16 09:29:46,571465035400,fraud_Cummings LLC,gas_transport,80.79,Louis,Fisher,M,45654 Hess Rest,Fort Washakie,WY,82514,43.0048,-108.8964,1645,Freight forwarder,1976-02-26,5f8c9675b86131b6c983942dd7636109,1381915786,43.064964,-109.153457,0
367875,2020-11-10 19:01:55,4509922033272157,fraud_Cormier LLC,shopping_net,68.06,Monica,West,F,22084 Smith Roads Suite 776,Hurley,SD,57036,43.2893,-97.1904,811,Neurosurgeon,1972-03-28,93e1f151a0b731d0c68791a1b110523f,1384110115,44.234559,-96.423888,0
349069,2020-11-02 22:01:46,4244953610136705533,fraud_Boyer PLC,shopping_net,992.26,Christopher,Odom,M,81446 Nicole Highway Apt. 874,Richland,NJ,8350,39.485,-74.8776,825,Licensed conveyancer,1991-07-06,170db6a77c024a4af7c249fb384ec41b,1383429706,39.968399,-75.08442600000001,1
194930,2020-08-28 23:43:38,6011975266774121,fraud_Schmidt and Sons,shopping_net,1107.04,Haley,Wagner,F,05561 Farrell Crescent,Annapolis,MD,21405,39.0305,-76.5515,92106,"Accountant, chartered certified",1943-05-28,6e64b154d527dfdaae8a9532d01f2517,1377733418,39.982595,-76.47235500000001,1
273516,2020-09-30 14:53:24,6569097840281287,fraud_Jakubowski Inc,home,102.14,Steven,Johnson,M,7470 John Tunnel Suite 937,Aurora,CO,80014,39.6662,-104.835,389246,"Scientist, marine",1969-12-12,03dc9c12932828e8734e950f6f9cfa52,1380552804,39.097456,-105.727233,0
4069,2020-06-22 14:17:20,4653879239169997,fraud_Stamm-Witting,shopping_net,3.37,Monica,Tucker,F,302 Christina Islands,Smiths Grove,KY,42171,37.0581,-86.1938,6841,"Therapist, sports",1999-06-06,a4397f225ecaa21a524a47b91f077d96,1371910640,37.75748,-86.94301899999999,0
523574,2020-12-24 21:15:00,630484879808,fraud_Kutch-Ferry,home,69.27,Ian,Patton,M,8088 Sherman Radial Suite 689,Helm,CA,93627,36.4992,-120.0936,123,Early years teacher,1973-02-07,9c8941140869929ebc956a49fe6ea853,1387919700,37.007,-119.869047,0
396848,2020-11-23 21:59:44,4003989662068504,fraud_Kovacek Ltd,travel,5.72,Chris,White,M,98897 Bennett Lodge,Bessemer,AL,35022,33.3224,-86.9657,71463,Radio broadcast assistant,1989-02-08,93faa67bc5a8476b84e4746b6409a375,1385243984,32.3932,-87.885677,0
344829,2020-11-01 13:52:04,375974680629816,"fraud_Kihn, Abernathy and Douglas",shopping_net,7.26,Roberta,Mccarthy,F,94431 Matthew Mall Suite 296,Plymouth,CT,6782,41.6611,-73.0449,2376,Herpetologist,1973-04-06,48f33a93ef86586428025b6833ae3641,1383313924,41.47811,-72.644882,0
198900,2020-08-30 14:05:02,3585740823295298,fraud_Haag-Blanda,food_dining,1.81,James,Greene,M,082 Hernandez Bypass Apt. 886,Quanah,TX,79252,34.2956,-99.7494,3202,"Librarian, public",1998-03-18,57e97da5e6a726dc91d009400ca7d937,1377871502,34.926941,-100.482739,0
526362,2020-12-25 16:48:39,4302480582202074,"fraud_Dare, Fritsch and Zboncak",health_fitness,53.28,David,Rodriguez,M,821 Solis Points,Muskegon,MI,49440,43.2326,-86.2492,128715,Historic buildings inspector/conservation officer,1995-05-25,4116eea722b965d6b6f4fc7356bd6887,1387990119,43.207758,-85.80974499999999,0
386313,2020-11-19 05:46:09,6538441737335434,fraud_Parisian and Sons,gas_transport,7.86,Gina,Grimes,F,444 Robert Mews,Clarks Mills,PA,16114,41.3851,-80.1752,606,Energy manager,1997-09-22,0fd4417c456281843baf43bb08415760,1384839969,40.991696000000005,-80.492104,1
536919,2020-12-28 00:32:19,30030380240193,fraud_Gerlach Inc,shopping_net,95.38,William,Jenkins,M,50614 Kevin Point,Harper,TX,78631,30.2816,-99.241,2395,"Pharmacist, community",1993-11-17,a1de8d896192a2fe4cd97b084a62b4db,1388190739,31.236845,-99.101767,0
266353,2020-09-27 23:20:28,2720012583106919,fraud_Mosciski Group,travel,470.43,Joseph,Murray,M,42933 Ryan Underpass,Manderson,SD,57756,43.3526,-102.5411,1126,Volunteer coordinator,1980-08-18,fe726830ae0a894374520188a2ebc747,1380324028,43.291059,-102.49786,0
137964,2020-08-08 22:17:07,343819048608995,fraud_Terry-Huel,shopping_net,931.91,Shelby,Cannon,F,1535 Ryan Burgs Suite 919,Des Moines,IA,50312,41.5855,-93.6719,222785,Wellsite geologist,1956-01-24,5b810f68af2b0c1dcb8a138c55c71905,1376000227,41.129931,-94.381911,1
